timestamp,service,message,attack_type
25012025 21:03:34,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:37,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:40,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:43,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:46,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:47,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:49,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:51,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:54,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:03:56,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:11:53,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:15:18,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
25012025 21:18:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 21:27:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 21:27:12,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:43:49,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 21:53:04,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 21:57:40,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 22:23:08,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 22:28:12,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 22:58:26,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 22:58:52,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 23:07:55,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
25012025 23:07:55,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
25012025 23:22:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 23:22:06,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 23:24:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 23:29:27,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 23:29:44,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
25012025 23:32:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 23:37:36,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 23:37:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 23:37:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
25012025 23:37:42,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:01:21,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 00:16:38,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 00:16:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:16:45,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:16:46,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:16:49,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:16:58,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 00:20:17,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:21:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:30:39,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 00:31:29,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 00:32:52,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 00:49:18,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
26012025 00:49:26,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
26012025 01:01:18,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:03:30,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:07:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:07:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:07:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:07:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:07:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:13:55,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:18:02,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
26012025 01:26:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:26:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:26:03,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:31:59,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:33:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:35:32,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:39:39,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:43:27,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:50:29,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:56:27,SMB,/dionaea/smb/smb.py:107: === not really SMB,Other Attack
26012025 02:02:46,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 02:04:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 02:07:09,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 02:14:51,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:15:47,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:18:55,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:22:58,ftp,/dionaea/ftp.py:235: cmd 'b'\x16\x03\x01\x00\xee\x01\x00\x00\xea\x03\x03|\xd3\x15\xce5-?$\x16\xee\x1aO.\xb4\x19q\x94\x84\xe8\x14\x0f$\x03\xff\xf3D\xbf_Y\x05\xb6\x0b'',FTP Attack
26012025 02:22:58,ftp,/dionaea/ftp.py:235: cmd 'b'GET'',FTP Attack
26012025 02:22:58,ftp,/dionaea/ftp.py:235: cmd 'b'Host:'',FTP Attack
26012025 02:22:58,ftp,/dionaea/ftp.py:235: cmd 'b'HELP'',FTP Attack
26012025 02:22:58,ftp,/dionaea/ftp.py:235: cmd 'b'EHLO'',FTP Attack
26012025 02:22:58,ftp,/dionaea/ftp.py:235: cmd 'b'?'',FTP Attack
26012025 02:23:03,ftp,/dionaea/ftp.py:235: cmd 'b'USER'',FTP Attack
26012025 02:23:03,ftp,/dionaea/ftp.py:235: cmd 'b'PASS'',FTP Attack
26012025 02:29:44,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:39:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 02:40:39,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 02:40:39,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 02:43:02,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:43:02,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:43:02,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:46:32,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 02:46:35,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:52:09,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 02:52:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:04:15,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:05:04,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:08:55,ftp,/dionaea/ftp.py:235: cmd 'b'HELP'',FTP Attack
26012025 03:08:56,ftp,/dionaea/ftp.py:235: cmd 'b'SYST'',FTP Attack
26012025 03:08:57,ftp,/dionaea/ftp.py:235: cmd 'b'STAT'',FTP Attack
26012025 03:08:58,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
26012025 03:09:05,ftp,/dionaea/ftp.py:235: cmd 'b'USER'',FTP Attack
26012025 03:09:05,ftp,/dionaea/ftp.py:235: cmd 'b'PASS'',FTP Attack
26012025 03:09:06,ftp,/dionaea/ftp.py:235: cmd 'b'FEAT'',FTP Attack
26012025 03:09:06,ftp,/dionaea/ftp.py:235: cmd 'b'TYPE'',FTP Attack
26012025 03:09:06,ftp,/dionaea/ftp.py:235: cmd 'b'EPSV'',FTP Attack
26012025 03:09:06,ftp,/dionaea/ftp.py:235: cmd 'b'PASV'',FTP Attack
26012025 03:09:10,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
26012025 03:11:15,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:12:17,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 03:12:17,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 03:14:26,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:35:13,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:36:11,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:36:12,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:36:12,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:43:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:59:12,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 03:59:12,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 04:05:45,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:05:54,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:06:34,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:14:38,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:36:35,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:09,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:16,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:19,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:21,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:25,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:27,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:27,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:40,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:42,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:44:43,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:44:45,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:44:51,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:44:53,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:46:14,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:36,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:37,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:37,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:38,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:39,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:39,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:40,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:08:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:14:44,ftp,/dionaea/ftp.py:235: cmd 'b'HELP'',FTP Attack
26012025 05:14:46,ftp,/dionaea/ftp.py:235: cmd 'b'SYST'',FTP Attack
26012025 05:14:48,ftp,/dionaea/ftp.py:235: cmd 'b'FEAT'',FTP Attack
26012025 05:14:50,ftp,/dionaea/ftp.py:235: cmd 'b'QUIT'',FTP Attack
26012025 05:14:56,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:14:56,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:14:56,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:18:33,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:20:45,SMB,/dionaea/smb/smb.py:127: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 05:20:45,SMB,/dionaea/smb/smb.py:157: p.haslayer(Raw): b'PATH_REPLACE__?????\x00',Other Attack
26012025 05:28:17,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:28:17,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:28:17,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:38:26,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:44:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:44:37,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:49:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:49:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:49:50,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:50:20,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 05:53:15,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:09:14,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:10:47,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:10:47,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:20:44,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:20:46,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:22:13,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:27:31,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:27:31,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:32:06,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:32:06,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:32:06,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:32:06,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:32:06,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:03:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:03:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:03:40,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:03:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:03:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:03:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:03:42,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:12:08,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
